id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,confidence_score,first_seen_at,last_seen_at,source_record_id,source_record_type,evidence_id,status,created_at
REL004185,P000043,PERSON,P000041,PERSON,COMMUNICATED_WITH,0.76,2026-04-19T10:52:43Z,2026-04-19T11:00:01Z,CDR-20260419-000670,CDR,EV000102,archived,2026-09-07T05:41:13.519243Z
REL004186,P000372,PERSON,P000098,PERSON,COMMUNICATED_WITH,0.95,2025-01-19T23:37:43Z,2025-01-19T23:40:56Z,CDR-20250119-000671,CDR,EV000097,active,2026-09-07T05:41:13.519363Z
REL004187,P000243,PERSON,P000055,PERSON,COMMUNICATED_WITH,0.84,2026-03-19T13:58:54Z,2026-03-19T14:12:08Z,CDR-20260319-000672,CDR,EV000099,active,2026-09-07T05:41:13.519487Z
REL004188,P000128,PERSON,P000122,PERSON,COMMUNICATED_WITH,0.94,2024-03-09T08:45:59Z,2024-03-09T08:52:30Z,CDR-20240309-000673,CDR,EV000096,active,2026-09-07T05:41:13.519544Z
REL004189,P000149,PERSON,P000146,PERSON,COMMUNICATED_WITH,0.85,2025-12-31T08:29:15Z,2025-12-31T08:41:43Z,CDR-20251231-000674,CDR,EV000096,archived,2026-09-07T05:41:13.519685Z
REL004190,P000072,PERSON,P000086,PERSON,COMMUNICATED_WITH,0.86,2026-07-05T02:00:07Z,2026-07-05T02:11:56Z,CDR-20260705-000675,CDR,EV000099,archived,2026-09-07T05:41:13.519814Z
REL004191,P000044,PERSON,P000068,PERSON,COMMUNICATED_WITH,0.76,2025-12-16T06:53:20Z,2025-12-16T07:05:23Z,CDR-20251216-000676,CDR,EV000095,active,2026-09-07T05:41:13.519942Z
REL004192,P000391,PERSON,P000026,PERSON,COMMUNICATED_WITH,0.8,2024-10-18T11:44:23Z,2024-10-18T11:46:56Z,CDR-20241018-000677,CDR,EV000093,active,2026-09-07T05:41:13.520066Z
REL004193,P000391,PERSON,P000127,PERSON,COMMUNICATED_WITH,0.8,2026-01-09T08:08:19Z,2026-01-09T08:20:18Z,CDR-20260109-000678,CDR,EV000092,active,2026-09-07T05:41:13.520230Z
REL004194,P000032,PERSON,P000042,PERSON,COMMUNICATED_WITH,0.85,2025-03-27T18:25:33Z,2025-03-27T18:33:16Z,CDR-20250327-000679,CDR,EV000093,active,2026-09-07T05:41:13.520285Z
REL004195,P000267,PERSON,P000153,PERSON,COMMUNICATED_WITH,0.93,2024-11-23T21:31:05Z,2024-11-23T21:37:03Z,CDR-20241123-000680,CDR,EV000097,archived,2026-09-07T05:41:13.520413Z
REL004196,P000049,PERSON,P000062,PERSON,COMMUNICATED_WITH,0.95,2026-04-05T15:57:01Z,2026-04-05T16:07:11Z,CDR-20260405-000681,CDR,EV000097,archived,2026-09-07T05:41:13.520544Z
REL004197,P000178,PERSON,P000170,PERSON,COMMUNICATED_WITH,0.98,2025-11-21T20:57:00Z,2025-11-21T21:02:50Z,CDR-20251121-000682,CDR,EV000092,archived,2026-09-07T05:41:13.520675Z
REL004198,P000143,PERSON,P000055,PERSON,COMMUNICATED_WITH,0.83,2026-03-08T05:51:25Z,2026-03-08T06:05:05Z,CDR-20260308-000683,CDR,EV000096,active,2026-09-07T05:41:13.520886Z
REL004199,P000183,PERSON,P000171,PERSON,COMMUNICATED_WITH,0.81,2025-12-03T01:42:37Z,2025-12-03T01:49:36Z,CDR-20251203-000684,CDR,EV000102,archived,2026-09-07T05:41:13.521020Z
REL004200,P000044,PERSON,P000066,PERSON,COMMUNICATED_WITH,0.92,2025-01-26T18:38:01Z,2025-01-26T18:45:35Z,CDR-20250126-000685,CDR,EV000102,active,2026-09-07T05:41:13.521079Z
REL004201,P000038,PERSON,P000237,PERSON,COMMUNICATED_WITH,0.76,2025-04-18T16:01:10Z,2025-04-18T16:03:30Z,CDR-20250418-000686,CDR,EV000096,active,2026-09-07T05:41:13.521288Z
REL004202,P000249,PERSON,P000079,PERSON,COMMUNICATED_WITH,0.83,2024-12-19T07:09:26Z,2024-12-19T07:12:15Z,CDR-20241219-000687,CDR,EV000097,active,2026-09-07T05:41:13.521415Z
REL004203,P000168,PERSON,P000156,PERSON,COMMUNICATED_WITH,0.82,2024-10-18T22:03:10Z,2024-10-18T22:04:57Z,CDR-20241018-000688,CDR,EV000093,active,2026-09-07T05:41:13.521548Z
REL004204,P000164,PERSON,P000089,PERSON,COMMUNICATED_WITH,0.88,2024-07-05T13:55:33Z,2024-07-05T14:08:03Z,CDR-20240705-000689,CDR,EV000095,active,2026-09-07T05:41:13.521807Z
REL004205,P000130,PERSON,P000137,PERSON,COMMUNICATED_WITH,0.92,2025-05-03T09:18:57Z,2025-05-03T09:26:44Z,CDR-20250503-000690,CDR,EV000092,archived,2026-09-07T05:41:13.521944Z
REL004206,P000006,PERSON,P000063,PERSON,COMMUNICATED_WITH,0.83,2025-06-15T20:17:51Z,2025-06-15T20:24:22Z,CDR-20250615-000691,CDR,EV000095,active,2026-09-07T05:41:13.522088Z
REL004207,P000044,PERSON,P000061,PERSON,COMMUNICATED_WITH,0.83,2025-02-09T10:37:35Z,2025-02-09T10:39:18Z,CDR-20250209-000692,CDR,EV000094,active,2026-09-07T05:41:13.522227Z
REL004208,P000499,PERSON,P000356,PERSON,COMMUNICATED_WITH,0.91,2025-04-22T13:59:33Z,2025-04-22T14:05:37Z,CDR-20250422-000693,CDR,EV000097,active,2026-09-07T05:41:13.522382Z
REL004209,P000456,PERSON,P000435,PERSON,COMMUNICATED_WITH,0.81,2026-04-25T11:31:01Z,2026-04-25T11:41:59Z,CDR-20260425-000694,CDR,EV000096,active,2026-09-07T05:41:13.522535Z
REL004210,P000132,PERSON,P000136,PERSON,COMMUNICATED_WITH,0.96,2026-08-01T05:47:59Z,2026-08-01T05:58:18Z,CDR-20260801-000695,CDR,EV000096,archived,2026-09-07T05:41:13.522667Z
REL004211,P000284,PERSON,P000203,PERSON,COMMUNICATED_WITH,0.89,2025-01-22T10:43:00Z,2025-01-22T10:54:04Z,CDR-20250122-000696,CDR,EV000096,archived,2026-09-07T05:41:13.522795Z
REL004212,P000024,PERSON,P000019,PERSON,COMMUNICATED_WITH,0.91,2024-05-18T02:15:07Z,2024-05-18T02:23:33Z,CDR-20240518-000697,CDR,EV000096,active,2026-09-07T05:41:13.522852Z
REL004213,P000071,PERSON,P000093,PERSON,COMMUNICATED_WITH,0.87,2026-06-05T03:24:09Z,2026-06-05T03:26:35Z,CDR-20260605-000698,CDR,EV000097,active,2026-09-07T05:41:13.522981Z
REL004214,P000031,PERSON,P000346,PERSON,COMMUNICATED_WITH,0.95,2025-02-03T01:53:12Z,2025-02-03T01:54:46Z,CDR-20250203-000699,CDR,EV000092,archived,2026-09-07T05:41:13.523198Z
REL004215,P000094,PERSON,P000083,PERSON,COMMUNICATED_WITH,0.8,2025-09-09T09:15:19Z,2025-09-09T09:15:56Z,CDR-20250909-000700,CDR,EV000101,active,2026-09-07T05:41:13.523332Z
REL004216,P000598,PERSON,P000229,PERSON,COMMUNICATED_WITH,0.82,2025-08-28T23:00:54Z,2025-08-28T23:09:10Z,CDR-20250828-000701,CDR,EV000091,archived,2026-09-07T05:41:13.523487Z
REL004217,P000417,PERSON,P000437,PERSON,COMMUNICATED_WITH,0.87,2026-07-22T17:00:48Z,2026-07-22T17:07:50Z,CDR-20260722-000702,CDR,EV000101,archived,2026-09-07T05:41:13.523681Z
REL004218,P000022,PERSON,P000023,PERSON,COMMUNICATED_WITH,0.8,2026-03-16T02:13:41Z,2026-03-16T02:14:55Z,CDR-20260316-000703,CDR,EV000094,active,2026-09-07T05:41:13.523742Z
REL004219,P000071,PERSON,P000075,PERSON,COMMUNICATED_WITH,0.84,2025-12-19T02:00:41Z,2025-12-19T02:13:37Z,CDR-20251219-000704,CDR,EV000101,active,2026-09-07T05:41:13.523875Z
REL004220,P000581,PERSON,P000403,PERSON,COMMUNICATED_WITH,0.79,2026-01-22T09:59:24Z,2026-01-22T10:13:08Z,CDR-20260122-000705,CDR,EV000091,active,2026-09-07T05:41:13.524034Z
REL004221,P000102,PERSON,P000180,PERSON,COMMUNICATED_WITH,0.92,2026-04-01T14:19:19Z,2026-04-01T14:22:47Z,CDR-20260401-000706,CDR,EV000091,active,2026-09-07T05:41:13.524253Z
REL004222,P000292,PERSON,P000193,PERSON,COMMUNICATED_WITH,0.82,2024-03-27T20:09:42Z,2024-03-27T20:17:08Z,CDR-20240327-000707,CDR,EV000099,archived,2026-09-07T05:41:13.524386Z
REL004223,P000037,PERSON,P000034,PERSON,COMMUNICATED_WITH,0.81,2026-05-30T18:39:49Z,2026-05-30T18:49:32Z,CDR-20260530-000708,CDR,EV000096,archived,2026-09-07T05:41:13.524519Z
REL004224,P000036,PERSON,P000038,PERSON,COMMUNICATED_WITH,0.79,2024-12-27T17:51:47Z,2024-12-27T17:59:17Z,CDR-20241227-000709,CDR,EV000102,active,2026-09-07T05:41:13.524578Z
REL004225,P000012,PERSON,P000006,PERSON,COMMUNICATED_WITH,0.86,2026-03-26T08:40:39Z,2026-03-26T08:52:09Z,CDR-20260326-000710,CDR,EV000093,active,2026-09-07T05:41:13.524712Z
REL004226,P000398,PERSON,P000092,PERSON,COMMUNICATED_WITH,0.91,2025-07-11T05:10:46Z,2025-07-11T05:13:31Z,CDR-20250711-000711,CDR,EV000100,active,2026-09-07T05:41:13.524884Z
REL004227,P000414,PERSON,P000105,PERSON,COMMUNICATED_WITH,0.87,2025-08-28T18:28:07Z,2025-08-28T18:42:44Z,CDR-20250828-000712,CDR,EV000101,active,2026-09-07T05:41:13.525023Z
REL004228,P000143,PERSON,P000139,PERSON,COMMUNICATED_WITH,0.87,2026-03-06T06:45:30Z,2026-03-06T06:47:36Z,CDR-20260306-000713,CDR,EV000093,active,2026-09-07T05:41:13.525154Z
REL004229,P000250,PERSON,P000160,PERSON,COMMUNICATED_WITH,0.82,2024-02-27T15:11:20Z,2024-02-27T15:24:01Z,CDR-20240227-000714,CDR,EV000102,archived,2026-09-07T05:41:13.525288Z
REL004230,P000112,PERSON,P000113,PERSON,COMMUNICATED_WITH,0.96,2025-11-08T23:12:04Z,2025-11-08T23:23:37Z,CDR-20251108-000715,CDR,EV000101,active,2026-09-07T05:41:13.525348Z
REL004231,P000146,PERSON,P000038,PERSON,COMMUNICATED_WITH,0.92,2026-05-05T17:14:49Z,2026-05-05T17:22:33Z,CDR-20260505-000716,CDR,EV000095,archived,2026-09-07T05:41:13.525565Z
REL004232,P000486,PERSON,P000274,PERSON,COMMUNICATED_WITH,0.76,2024-02-14T14:13:08Z,2024-02-14T14:23:11Z,CDR-20240214-000717,CDR,EV000097,archived,2026-09-07T05:41:13.525987Z
REL004233,P000131,PERSON,P000128,PERSON,COMMUNICATED_WITH,0.88,2026-03-11T20:26:13Z,2026-03-11T20:28:21Z,CDR-20260311-000718,CDR,EV000093,active,2026-09-07T05:41:13.526128Z
REL004234,P000378,PERSON,P000130,PERSON,COMMUNICATED_WITH,0.97,2024-12-30T22:38:49Z,2024-12-30T22:52:35Z,CDR-20241230-000719,CDR,EV000095,archived,2026-09-07T05:41:13.526260Z
REL004235,P000140,PERSON,P000085,PERSON,COMMUNICATED_WITH,0.82,2026-03-12T17:11:40Z,2026-03-12T17:16:22Z,CDR-20260312-000720,CDR,EV000095,active,2026-09-07T05:41:13.526478Z
REL004236,P000139,PERSON,P000143,PERSON,COMMUNICATED_WITH,0.83,2026-06-19T09:59:02Z,2026-06-19T10:09:03Z,CDR-20260619-000721,CDR,EV000095,active,2026-09-07T05:41:13.526543Z
REL004237,P000105,PERSON,P000180,PERSON,COMMUNICATED_WITH,0.98,2026-05-06T19:04:04Z,2026-05-06T19:12:29Z,CDR-20260506-000722,CDR,EV000099,active,2026-09-07T05:41:13.526762Z
REL004238,P000197,PERSON,P000200,PERSON,COMMUNICATED_WITH,0.97,2026-04-29T15:51:34Z,2026-04-29T16:02:06Z,CDR-20260429-000723,CDR,EV000098,active,2026-09-07T05:41:13.526894Z
REL004239,P000419,PERSON,P000005,PERSON,COMMUNICATED_WITH,0.86,2025-07-28T08:29:01Z,2025-07-28T08:30:15Z,CDR-20250728-000724,CDR,EV000100,active,2026-09-07T05:41:13.527069Z
REL004240,P000002,PERSON,P000016,PERSON,COMMUNICATED_WITH,0.91,2026-02-11T03:30:03Z,2026-02-11T03:40:04Z,CDR-20260211-000725,CDR,EV000094,archived,2026-09-07T05:41:13.527202Z
REL004241,P000096,PERSON,P000099,PERSON,COMMUNICATED_WITH,0.75,2024-07-07T21:16:54Z,2024-07-07T21:27:24Z,CDR-20240707-000726,CDR,EV000095,active,2026-09-07T05:41:13.527336Z
REL004242,P000075,PERSON,P000093,PERSON,COMMUNICATED_WITH,0.96,2026-05-23T00:59:57Z,2026-05-23T01:01:17Z,CDR-20260523-000727,CDR,EV000100,active,2026-09-07T05:41:13.527396Z
REL004243,P000013,PERSON,P000002,PERSON,COMMUNICATED_WITH,0.94,2025-10-28T10:31:38Z,2025-10-28T10:38:47Z,CDR-20251028-000728,CDR,EV000094,archived,2026-09-07T05:41:13.527527Z
REL004244,P000093,PERSON,P000075,PERSON,COMMUNICATED_WITH,0.92,2024-05-25T05:22:32Z,2024-05-25T05:32:06Z,CDR-20240525-000729,CDR,EV000092,active,2026-09-07T05:41:13.527678Z
REL004245,P000490,PERSON,P000119,PERSON,COMMUNICATED_WITH,0.81,2026-04-10T07:52:32Z,2026-04-10T07:53:58Z,CDR-20260410-000730,CDR,EV000097,archived,2026-09-07T05:41:13.527836Z
REL004246,P000310,PERSON,P000423,PERSON,COMMUNICATED_WITH,0.98,2024-07-08T14:00:17Z,2024-07-08T14:08:16Z,CDR-20240708-000731,CDR,EV000098,archived,2026-09-07T05:41:13.528017Z
REL004247,P000356,PERSON,P000047,PERSON,COMMUNICATED_WITH,0.81,2024-03-01T20:44:46Z,2024-03-01T20:49:41Z,CDR-20240301-000732,CDR,EV000099,active,2026-09-07T05:41:13.528152Z
REL004248,P000051,PERSON,P000054,PERSON,COMMUNICATED_WITH,0.87,2025-07-22T22:32:11Z,2025-07-22T22:45:47Z,CDR-20250722-000733,CDR,EV000101,active,2026-09-07T05:41:13.528211Z
REL004249,P000044,PERSON,P000049,PERSON,COMMUNICATED_WITH,0.86,2024-10-02T19:01:32Z,2024-10-02T19:06:19Z,CDR-20241002-000734,CDR,EV000093,active,2026-09-07T05:41:13.528345Z
REL004250,P000269,PERSON,P000193,PERSON,COMMUNICATED_WITH,0.87,2025-12-24T07:41:32Z,2025-12-24T07:53:58Z,CDR-20251224-000735,CDR,EV000095,archived,2026-09-07T05:41:13.528476Z
REL004251,P000420,PERSON,P000406,PERSON,COMMUNICATED_WITH,0.77,2025-05-22T16:56:54Z,2025-05-22T17:01:32Z,CDR-20250522-000736,CDR,EV000094,archived,2026-09-07T05:41:13.528652Z
REL004252,P000392,PERSON,P000232,PERSON,COMMUNICATED_WITH,0.98,2024-10-14T23:05:41Z,2024-10-14T23:10:26Z,CDR-20241014-000737,CDR,EV000097,active,2026-09-07T05:41:13.528825Z
REL004253,P000230,PERSON,P000068,PERSON,COMMUNICATED_WITH,0.83,2024-07-22T11:22:07Z,2024-07-22T11:25:36Z,CDR-20240722-000738,CDR,EV000096,active,2026-09-07T05:41:13.529004Z
REL004254,P000120,PERSON,P000135,PERSON,COMMUNICATED_WITH,0.97,2026-05-25T04:20:21Z,2026-05-25T04:30:44Z,CDR-20260525-000739,CDR,EV000092,active,2026-09-07T05:41:13.529073Z
REL004255,P000127,PERSON,P000126,PERSON,COMMUNICATED_WITH,0.89,2024-01-04T18:36:08Z,2024-01-04T18:49:12Z,CDR-20240104-000740,CDR,EV000097,archived,2026-09-07T05:41:13.529210Z
REL004256,P000202,PERSON,P000199,PERSON,COMMUNICATED_WITH,0.8,2026-02-21T12:20:30Z,2026-02-21T12:24:32Z,CDR-20260221-000741,CDR,EV000091,archived,2026-09-07T05:41:13.529350Z
REL004257,P000169,PERSON,P000267,PERSON,COMMUNICATED_WITH,0.93,2026-07-11T15:46:20Z,2026-07-11T15:50:44Z,CDR-20260711-000742,CDR,EV000095,active,2026-09-07T05:41:13.529572Z
REL004258,P000001,PERSON,P000158,PERSON,COMMUNICATED_WITH,0.87,2026-04-01T20:51:03Z,2026-04-01T20:52:26Z,CDR-20260401-000743,CDR,EV000094,active,2026-09-07T05:41:13.529790Z
REL004259,P000559,PERSON,P000235,PERSON,COMMUNICATED_WITH,0.85,2024-12-11T00:21:42Z,2024-12-11T00:24:19Z,CDR-20241211-000744,CDR,EV000095,archived,2026-09-07T05:41:13.529945Z
REL004260,P000055,PERSON,P000049,PERSON,COMMUNICATED_WITH,0.85,2025-12-15T09:25:34Z,2025-12-15T09:30:29Z,CDR-20251215-000745,CDR,EV000093,active,2026-09-07T05:41:13.530008Z
REL004261,P000099,PERSON,P000557,PERSON,COMMUNICATED_WITH,0.9,2024-06-05T20:39:21Z,2024-06-05T20:40:22Z,CDR-20240605-000746,CDR,EV000093,archived,2026-09-07T05:41:13.530239Z
REL004262,P000385,PERSON,P000166,PERSON,COMMUNICATED_WITH,0.96,2025-03-24T17:20:54Z,2025-03-24T17:25:53Z,CDR-20250324-000747,CDR,EV000093,archived,2026-09-07T05:41:13.530374Z
REL004263,P000045,PERSON,P000060,PERSON,COMMUNICATED_WITH,0.97,2024-06-17T12:01:44Z,2024-06-17T12:02:36Z,CDR-20240617-000748,CDR,EV000100,active,2026-09-07T05:41:13.530508Z
REL004264,P000216,PERSON,P000031,PERSON,COMMUNICATED_WITH,0.91,2024-03-21T09:50:26Z,2024-03-21T10:04:51Z,CDR-20240321-000749,CDR,EV000093,archived,2026-09-07T05:41:13.530638Z
REL004265,P000080,PERSON,P000083,PERSON,COMMUNICATED_WITH,0.89,2026-06-03T07:59:35Z,2026-06-03T08:13:36Z,CDR-20260603-000750,CDR,EV000101,active,2026-09-07T05:41:13.530804Z
REL004266,P000105,PERSON,P000097,PERSON,COMMUNICATED_WITH,0.96,2024-11-17T14:39:47Z,2024-11-17T14:44:26Z,CDR-20241117-000751,CDR,EV000099,active,2026-09-07T05:41:13.530870Z
REL004267,P000342,PERSON,P000166,PERSON,COMMUNICATED_WITH,0.97,2025-09-20T07:01:46Z,2025-09-20T07:12:54Z,CDR-20250920-000752,CDR,EV000091,archived,2026-09-07T05:41:13.531054Z
REL004268,P000396,PERSON,P000008,PERSON,COMMUNICATED_WITH,0.93,2024-07-06T04:16:35Z,2024-07-06T04:31:09Z,CDR-20240706-000753,CDR,EV000098,active,2026-09-07T05:41:13.531189Z
REL004269,P000401,PERSON,P000111,PERSON,COMMUNICATED_WITH,0.81,2024-04-03T00:59:47Z,2024-04-03T01:08:31Z,CDR-20240403-000754,CDR,EV000098,archived,2026-09-07T05:41:13.531322Z
REL004270,P000623,PERSON,P000228,PERSON,COMMUNICATED_WITH,0.92,2025-03-02T19:09:56Z,2025-03-02T19:17:38Z,CDR-20250302-000755,CDR,EV000098,archived,2026-09-07T05:41:13.531480Z
REL004271,P000112,PERSON,P000111,PERSON,COMMUNICATED_WITH,0.87,2024-05-20T19:26:13Z,2024-05-20T19:39:29Z,CDR-20240520-000756,CDR,EV000095,active,2026-09-07T05:41:13.531612Z
REL004272,P000075,PERSON,P000072,PERSON,COMMUNICATED_WITH,0.88,2025-02-25T10:32:00Z,2025-02-25T10:45:40Z,CDR-20250225-000757,CDR,EV000093,active,2026-09-07T05:41:13.531673Z
REL004273,P000269,PERSON,P000186,PERSON,COMMUNICATED_WITH,0.79,2024-07-23T00:13:57Z,2024-07-23T00:19:19Z,CDR-20240723-000758,CDR,EV000099,archived,2026-09-07T05:41:13.531849Z
REL004274,P000102,PERSON,P000097,PERSON,COMMUNICATED_WITH,0.97,2025-02-15T18:21:41Z,2025-02-15T18:26:51Z,CDR-20250215-000759,CDR,EV000096,active,2026-09-07T05:41:13.531983Z
REL004275,P000076,PERSON,P000074,PERSON,COMMUNICATED_WITH,0.97,2026-05-26T09:45:08Z,2026-05-26T09:59:23Z,CDR-20260526-000760,CDR,EV000097,active,2026-09-07T05:41:13.532119Z
REL004276,P000126,PERSON,P000124,PERSON,COMMUNICATED_WITH,0.98,2026-04-06T03:42:53Z,2026-04-06T03:52:02Z,CDR-20260406-000761,CDR,EV000094,archived,2026-09-07T05:41:13.532267Z
REL004277,P000558,PERSON,P000467,PERSON,COMMUNICATED_WITH,0.9,2026-04-13T09:52:05Z,2026-04-13T10:05:54Z,CDR-20260413-000762,CDR,EV000097,archived,2026-09-07T05:41:13.532445Z
REL004278,P000128,PERSON,P000125,PERSON,COMMUNICATED_WITH,0.95,2025-02-01T04:16:39Z,2025-02-01T04:26:41Z,CDR-20250201-000763,CDR,EV000093,active,2026-09-07T05:41:13.532524Z
REL004279,P000202,PERSON,P000267,PERSON,COMMUNICATED_WITH,0.89,2025-03-19T04:53:38Z,2025-03-19T05:05:37Z,CDR-20250319-000764,CDR,EV000094,archived,2026-09-07T05:41:13.532747Z
REL004280,P000072,PERSON,P000077,PERSON,COMMUNICATED_WITH,0.97,2025-09-04T18:15:50Z,2025-09-04T18:24:29Z,CDR-20250904-000765,CDR,EV000096,active,2026-09-07T05:41:13.532883Z
REL004281,P000103,PERSON,P000107,PERSON,COMMUNICATED_WITH,0.83,2025-01-23T01:48:49Z,2025-01-23T01:58:46Z,CDR-20250123-000766,CDR,EV000095,active,2026-09-07T05:41:13.533012Z
REL004282,P000327,PERSON,P000195,PERSON,COMMUNICATED_WITH,0.93,2025-04-14T22:23:42Z,2025-04-14T22:34:41Z,CDR-20250414-000767,CDR,EV000100,active,2026-09-07T05:41:13.533156Z
REL004283,P000056,PERSON,P000051,PERSON,COMMUNICATED_WITH,0.89,2026-08-03T11:25:20Z,2026-08-03T11:39:37Z,CDR-20260803-000768,CDR,EV000100,active,2026-09-07T05:41:13.533296Z
REL004284,P000096,PERSON,P000107,PERSON,COMMUNICATED_WITH,0.88,2025-12-31T05:09:31Z,2025-12-31T05:15:24Z,CDR-20251231-000769,CDR,EV000092,active,2026-09-07T05:41:13.533356Z
REL004285,P000244,PERSON,P000028,PERSON,COMMUNICATED_WITH,0.82,2025-09-06T04:38:32Z,2025-09-06T04:40:15Z,CDR-20250906-000770,CDR,EV000102,active,2026-09-07T05:41:13.533489Z
REL004286,P000256,PERSON,P000027,PERSON,COMMUNICATED_WITH,0.92,2024-04-22T18:47:31Z,2024-04-22T18:53:40Z,CDR-20240422-000771,CDR,EV000097,archived,2026-09-07T05:41:13.533663Z
REL004287,P000053,PERSON,P000069,PERSON,COMMUNICATED_WITH,0.96,2024-11-19T03:51:19Z,2024-11-19T04:06:11Z,CDR-20241119-000772,CDR,EV000098,archived,2026-09-07T05:41:13.533797Z
REL004288,P000002,PERSON,P000065,PERSON,COMMUNICATED_WITH,0.88,2026-03-09T01:11:56Z,2026-03-09T01:16:52Z,CDR-20260309-000773,CDR,EV000101,archived,2026-09-07T05:41:13.534017Z
REL004289,P000259,PERSON,P000103,PERSON,COMMUNICATED_WITH,0.76,2024-09-02T06:21:07Z,2024-09-02T06:30:46Z,CDR-20240902-000774,CDR,EV000102,archived,2026-09-07T05:41:13.534153Z
REL004290,P000006,PERSON,P000115,PERSON,COMMUNICATED_WITH,0.96,2024-03-05T18:43:37Z,2024-03-05T18:58:18Z,CDR-20240305-000775,CDR,EV000094,active,2026-09-07T05:41:13.534314Z
REL004291,P000285,PERSON,P000106,PERSON,COMMUNICATED_WITH,0.91,2026-08-01T08:29:02Z,2026-08-01T08:38:30Z,CDR-20260801-000776,CDR,EV000094,active,2026-09-07T05:41:13.534449Z
REL004292,P000204,PERSON,P000203,PERSON,COMMUNICATED_WITH,0.76,2026-04-04T08:46:22Z,2026-04-04T08:52:03Z,CDR-20260404-000777,CDR,EV000094,archived,2026-09-07T05:41:13.534584Z
REL004293,P000096,PERSON,P000100,PERSON,COMMUNICATED_WITH,0.75,2026-07-30T16:39:12Z,2026-07-30T16:43:55Z,CDR-20260730-000778,CDR,EV000100,active,2026-09-07T05:41:13.534717Z
REL004294,P000164,PERSON,P000158,PERSON,COMMUNICATED_WITH,0.77,2025-09-05T17:45:45Z,2025-09-05T18:00:33Z,CDR-20250905-000779,CDR,EV000097,archived,2026-09-07T05:41:13.534849Z
REL004295,P000388,PERSON,P000168,PERSON,COMMUNICATED_WITH,0.91,2024-09-15T02:12:29Z,2024-09-15T02:21:04Z,CDR-20240915-000780,CDR,EV000092,archived,2026-09-07T05:41:13.534981Z
REL004296,P000169,PERSON,P000174,PERSON,COMMUNICATED_WITH,0.77,2026-04-09T03:24:49Z,2026-04-09T03:39:22Z,CDR-20260409-000781,CDR,EV000092,active,2026-09-07T05:41:13.535041Z
REL004297,P000179,PERSON,P000002,PERSON,COMMUNICATED_WITH,0.75,2025-07-17T13:20:20Z,2025-07-17T13:24:57Z,CDR-20250717-000782,CDR,EV000095,active,2026-09-07T05:41:13.535265Z
REL004298,P000210,PERSON,P000128,PERSON,COMMUNICATED_WITH,0.78,2024-02-14T22:16:02Z,2024-02-14T22:18:54Z,CDR-20240214-000783,CDR,EV000091,active,2026-09-07T05:41:13.535400Z
REL004299,P000301,PERSON,P000095,PERSON,COMMUNICATED_WITH,0.81,2024-02-15T08:59:37Z,2024-02-15T09:12:38Z,CDR-20240215-000784,CDR,EV000091,archived,2026-09-07T05:41:13.535531Z
REL004300,P000416,PERSON,P000387,PERSON,COMMUNICATED_WITH,0.92,2024-01-08T04:44:03Z,2024-01-08T04:55:01Z,CDR-20240108-000785,CDR,EV000094,active,2026-09-07T05:41:13.535704Z
REL004301,P000109,PERSON,P000247,PERSON,COMMUNICATED_WITH,0.77,2024-03-20T09:21:34Z,2024-03-20T09:29:50Z,CDR-20240320-000786,CDR,EV000094,active,2026-09-07T05:41:13.535925Z
REL004302,P000044,PERSON,P000051,PERSON,COMMUNICATED_WITH,0.84,2026-07-05T00:38:55Z,2026-07-05T00:42:38Z,CDR-20260705-000787,CDR,EV000091,active,2026-09-07T05:41:13.535985Z
REL004303,P000335,PERSON,P000456,PERSON,COMMUNICATED_WITH,0.85,2026-01-25T06:07:53Z,2026-01-25T06:16:05Z,CDR-20260125-000788,CDR,EV000092,archived,2026-09-07T05:41:13.536163Z
REL004304,P000280,PERSON,P000182,PERSON,COMMUNICATED_WITH,0.77,2024-01-20T01:46:06Z,2024-01-20T01:55:14Z,CDR-20240120-000789,CDR,EV000093,archived,2026-09-07T05:41:13.536310Z
REL004305,P000331,PERSON,P000008,PERSON,COMMUNICATED_WITH,0.79,2024-06-14T02:26:58Z,2024-06-14T02:30:54Z,CDR-20240614-000790,CDR,EV000097,archived,2026-09-07T05:41:13.536442Z
REL004306,P000192,PERSON,P000182,PERSON,COMMUNICATED_WITH,0.78,2024-10-20T22:36:56Z,2024-10-20T22:51:03Z,CDR-20241020-000791,CDR,EV000098,archived,2026-09-07T05:41:13.536574Z
REL004307,P000384,PERSON,P000004,PERSON,COMMUNICATED_WITH,0.92,2026-07-14T19:03:55Z,2026-07-14T19:16:10Z,CDR-20260714-000792,CDR,EV000094,active,2026-09-07T05:41:13.536706Z
REL004308,P000035,PERSON,P000102,PERSON,COMMUNICATED_WITH,0.91,2026-01-20T20:11:52Z,2026-01-20T20:25:59Z,CDR-20260120-000793,CDR,EV000091,active,2026-09-07T05:41:13.536858Z
REL004309,P000207,PERSON,P000267,PERSON,COMMUNICATED_WITH,0.87,2024-07-07T21:34:34Z,2024-07-07T21:38:36Z,CDR-20240707-000794,CDR,EV000100,archived,2026-09-07T05:41:13.537035Z
REL004310,P000326,PERSON,P000016,PERSON,COMMUNICATED_WITH,0.96,2024-04-03T21:41:03Z,2024-04-03T21:55:05Z,CDR-20240403-000795,CDR,EV000096,archived,2026-09-07T05:41:13.537171Z
